pair_type,lang,primary_genre,topic_cluster,cosine_similarity,doc_id_1,doc_id_2,author_id_1,author_id_2,token_length_1,token_length_2,length_ratio,split_1,split_2,doc_type_1,doc_type_2,source_1,source_2,text_snippet_1,text_snippet_2
different_author_same_genre_same_topic,en,news,6,0.1426740283752994,mix_015655,mix_017794,4ee533d014e2c1385982435721a8a7d541fb6c58cf66b8bcca8d7c2da76c05c0,fd779bf317f837fa6636c01a6aa79bee73829cb1aeaa8e36137e6ea6a60b1126,59.0,45.0,1.3111111111111111,train,train,candidate,query,babel_briefings,babel_briefings,"The number of lab-confirmed coronavirus cases in West Berkshire now stands at 2,145 - an increase of 86 in the past 24 hours. Cases are now allocated to the person's area of residence. Since November 16, Public Health...",47 of 48 analysts recommend buy and 1 has a hold rating — a ratio of 98% that’s the highest since June 2004. SBI posted a record profit in the latest quarter that beat estimates.
same_author_same_genre_same_topic,en,news,7,0.042437392241227445,mix_016231,mix_016230,7c3f6b3c78ee38bb6d4c5306954a40ca7ecffecfcb943ec3978a3c86ca07dcca,7c3f6b3c78ee38bb6d4c5306954a40ca7ecffecfcb943ec3978a3c86ca07dcca,22.0,34.0,1.5454545454545454,train,train,candidate,query,babel_briefings,babel_briefings,Meryl Streep plays an author trying to reconnect with college friends in Steven Soderbergh’s film.,"Grooming a naïve maiden to be an obedient bride is bound to fail, or at least be sorely tested, when Molière spins the love story."
different_author_same_genre_same_topic,en,news,7,0.20550525566212374,mix_016905,mix_015826,b2817ea609a3ab10c0a7f8942d5a66448af4a8799b7f0b0f03302969458088c3,5bc1638f7a3aa32a7c2f523e0bf7c2b22bd45c45b000417256d084d874ca9f68,31.0,34.0,1.096774193548387,train,train,query,query,babel_briefings,babel_briefings,Ottawa Public Health is starting to visit all schools to offer the two-dose HPV and other vaccines to students in grades 7 and 8.,"Healthcare giant Discovery Health is this week attempting to introduce a novel healthcare payment system with the launch of a R300 prepaid GP consultation voucher, joining two other similar schemes."
different_author_same_genre_same_topic,en,news,7,0.18466805957132526,mix_016195,mix_016484,79377cc394b592ece82b0643e96aa1559ac8708ea993e80bab3424bb092f5da4,92a8002bf20939d5f579a771c5542d34f2338c2b6f6c6b67aca7d6f29eeae63a,28.0,42.0,1.5,train,train,candidate,query,babel_briefings,babel_briefings,"With Wisconsin and Michigan called for Joe Biden, the Democrat is tantalisingly close to securing the 270 electoral college votes needed to declare victory",CNN hosted a drive-in town hall with 2020 Democratic presidential nominee Joe Biden in Pennsylvania on Thursday night. It was Biden's first prime time town hall since accepting the nomination.
different_author_same_genre_same_topic,en,news,7,0.1658895439146315,mix_015351,mix_015826,35de73a48dad94241eb9f995ec536048190a0eb2b3c853d01d376997e270954c,5bc1638f7a3aa32a7c2f523e0bf7c2b22bd45c45b000417256d084d874ca9f68,49.0,34.0,1.4411764705882353,train,train,query,query,babel_briefings,babel_briefings,"In the two years since Gatik AI came out of stealth, the autonomous vehicle startup has launched pilots with Walmart and Canadian retail giant Loblaw in its bid to prove that self-driving technology combined with box ...","Healthcare giant Discovery Health is this week attempting to introduce a novel healthcare payment system with the launch of a R300 prepaid GP consultation voucher, joining two other similar schemes."
same_author_same_genre_same_topic,de,social_media,2,0.7423120353002284,mix_009470,mix_009471,658cebb8c84c5937133219ea0153cad14e77db2105072826c13dd4de30ad80e4,658cebb8c84c5937133219ea0153cad14e77db2105072826c13dd4de30ad80e4,243.0,228.0,1.0657894736842106,train,train,candidate,query,exorde,exorde,"Verpasse nicht die neuesten Inhalte von diesem Profil: Melde dich an, um neue Inhalte von Profilen und Bezirken zu deinen hinzufügen zu können. KITZBÜHEL. Dabei kollidierte der Pkw einer 34-jährigen Österreicheri...","Verpasse nicht die neuesten Inhalte von diesem Profil: Melde dich an, um neue Inhalte von Profilen und Bezirken zu deinen hinzufügen zu können. SÖLDEN. Der Snowboarder wurde durch den Zusammenstoß unbestimmten Grad..."
same_author_same_genre_same_topic,de,social_media,2,0.6278780097780942,mix_009630,mix_009629,7f825ef6c7bfc63dbf6a978206a6ce41781eab560c785e4e33248534ec78f9e8,7f825ef6c7bfc63dbf6a978206a6ce41781eab560c785e4e33248534ec78f9e8,313.0,230.0,1.3608695652173912,train,train,candidate,query,exorde,exorde,"Am Donnerstagmorgen kam es auf der Bundesstraße 6 nahe Oschatz zu einem folgenschweren Verkehrsunfall, bei dem eine 61-jährige Frau leicht und eine 24-jährige Frau schwer verletzt wurden. Wagen überschlägt sich un...","Beim Zusammenstoß zweier Fahrzeuge auf der Kreisstraße 7930 bei Neukieritzsch wurde eine 50-jährige Frau verletzt. Der Unfall ereignete sich gegen 8 Uhr am Donnerstagmorgen, als ein 29-jähriger Autofahrer an einer B..."
same_author_same_genre_same_topic,de,social_media,2,0.5314587981925043,mix_009483,mix_009482,674534da384098da67502c26d5478769e8a6929b1588900f09165db9fe7dec7a,674534da384098da67502c26d5478769e8a6929b1588900f09165db9fe7dec7a,243.0,234.0,1.0384615384615385,train,train,candidate,query,exorde,exorde,"Verpasse nicht die neuesten Inhalte von diesem Profil: Melde dich an, um neue Inhalte von Profilen und Bezirken zu deinen hinzufügen zu können. VÖCKLAMART. Glatteis dürfte der Grund für den Unfall gewesen sein, d...","Verpasse nicht die neuesten Inhalte von diesem Profil: Melde dich an, um neue Inhalte von Profilen und Bezirken zu deinen hinzufügen zu können. PERG. Ein 38-jähriger Rumäne aus dem Bezirk Perg wollte gestern Nacht..."
different_author_same_genre_same_topic,de,social_media,2,0.4909778695178939,mix_009117,mix_009629,29d1605c2351148aaec911c0c6625061ed7aa4e4e55bbb5c5603f43a2d780168,7f825ef6c7bfc63dbf6a978206a6ce41781eab560c785e4e33248534ec78f9e8,316.0,230.0,1.373913043478261,train,train,candidate,query,exorde,exorde,In Rostock hat eine Autofahrerin einen Sechsjährigen angefahren und schwer verletzt. Im Stadtteil Dierkow wollte der Junge ersten Erkenntnissen zufolge am Freitagnachmittag gegen 15.30 Uhr zusammen mit seiner Mutter ...,"Beim Zusammenstoß zweier Fahrzeuge auf der Kreisstraße 7930 bei Neukieritzsch wurde eine 50-jährige Frau verletzt. Der Unfall ereignete sich gegen 8 Uhr am Donnerstagmorgen, als ein 29-jähriger Autofahrer an einer B..."
different_author_same_genre_same_topic,de,social_media,2,0.4860507916572122,mix_009470,mix_009482,658cebb8c84c5937133219ea0153cad14e77db2105072826c13dd4de30ad80e4,674534da384098da67502c26d5478769e8a6929b1588900f09165db9fe7dec7a,243.0,234.0,1.0384615384615385,train,train,candidate,query,exorde,exorde,"Verpasse nicht die neuesten Inhalte von diesem Profil: Melde dich an, um neue Inhalte von Profilen und Bezirken zu deinen hinzufügen zu können. KITZBÜHEL. Dabei kollidierte der Pkw einer 34-jährigen Österreicheri...","Verpasse nicht die neuesten Inhalte von diesem Profil: Melde dich an, um neue Inhalte von Profilen und Bezirken zu deinen hinzufügen zu können. PERG. Ein 38-jähriger Rumäne aus dem Bezirk Perg wollte gestern Nacht..."
different_author_same_genre_same_topic,de,social_media,2,0.4816971449256434,mix_009483,mix_009471,674534da384098da67502c26d5478769e8a6929b1588900f09165db9fe7dec7a,658cebb8c84c5937133219ea0153cad14e77db2105072826c13dd4de30ad80e4,243.0,228.0,1.0657894736842106,train,train,candidate,query,exorde,exorde,"Verpasse nicht die neuesten Inhalte von diesem Profil: Melde dich an, um neue Inhalte von Profilen und Bezirken zu deinen hinzufügen zu können. VÖCKLAMART. Glatteis dürfte der Grund für den Unfall gewesen sein, d...","Verpasse nicht die neuesten Inhalte von diesem Profil: Melde dich an, um neue Inhalte von Profilen und Bezirken zu deinen hinzufügen zu können. SÖLDEN. Der Snowboarder wurde durch den Zusammenstoß unbestimmten Grad..."
same_author_same_genre_same_topic,de,social_media,4,0.5367895461222814,mix_009622,mix_009623,7e8a4ac7bca4d1dc3559d668789ae16304f9efcc4cea7cc29bb195ab1a8a5f07,7e8a4ac7bca4d1dc3559d668789ae16304f9efcc4cea7cc29bb195ab1a8a5f07,111.0,103.0,1.0776699029126213,train,train,candidate,query,exorde,exorde,"⚡‼️🧵 1, 62, WLB: Falschparker\n\nWegen eines Falschparkers im Bereich Wiedner Hauptstraße 19 wird die Linie 1 in Fahrtrichtung Stefan-Fadinger-Platz zwischen Oper, Karlsplatz U und Kliebergasse über die Strecke der Li...",⚡‼️ 43: Fremder Verkehrsunfall\n\nWegen eines fremden Verkehrsunfalles im Haltestellenbereich Alser Straße U wird die Linie 43 in Fahrtrichtung Neuwaldegg zwischen Brünnlbadgasse und Rosensteingasse über die Strecke d...
same_author_same_genre_same_topic,de,social_media,4,0.1979660151893683,mix_010082,mix_010083,d4035eff9eb515581aa735dd6c03ba4ca01ecf0b5e13da455daa26345ae64b86,d4035eff9eb515581aa735dd6c03ba4ca01ecf0b5e13da455daa26345ae64b86,208.0,239.0,1.1490384615384615,train,train,candidate,query,exorde,exorde,Bernd Neuendorf ist seit März 2022 DFB-Präsident. Quelle: Robert Michael/dpa Der Deutsche Fußball-Bund will 2029 wieder ein Großturnier bei den Frauen ausrichten. Die Konkurrenz hat es aus Sicht von DFB-Präsident B...,Halbfinal-Traum geplatzt: Deutsche Handballerinnen unterliegen Dänemark Die deutschen Handballerinnen fanden gegen Dänemark am Ende keine Mittel. Quelle: IMAGO/wolf-sportfoto Die deutschen Handballerinnen liefern de...
different_author_same_genre_same_topic,de,social_media,4,0.3033822298229145,mix_009805,mix_009245,9f4ce0a47666711986805d334449bfca600ece62ad1e6ad433cdef10420a14e1,3e7b742877ff46ff7dd485d0969d2610216cc4aa271536c76083a6f3d1862eaa,57.0,43.0,1.3255813953488371,train,train,candidate,candidate,exorde,exorde,"So, Haushalt erledigt, ab sofort ist wirklich Wochenende! \nJetzt zu den wirklich wichtigen Fragen:\n\nWas mache ich mir zu essen?\nWas zocke ich heute?\nIrgendwer Bock auf Koop?","Ich kann mir wirklich nicht erklären, warum sich bisher noch keiner der deutschen schwulen Profifußballer zu seiner sexuellen Orientierung bekannt hat. Ich habe wirklich keine Idee. Gar keine."
different_author_same_genre_same_topic,de,social_media,4,0.26933656713691534,mix_009497,mix_009970,69b845aa757430d5aabfda51e8e9b29d7ba7f47e1294656630eb806aae8e8943,bf7cf65271a41e487db6e63e4168d0b39856953a865716b3cc1a5e4c25b8e8cf,57.0,80.0,1.4035087719298245,train,train,candidate,query,exorde,exorde,"Spielen wir das mal durch, in diesem BL läuft es nicht soo schlecht wie in Deutschland, es liefe insgesamt besser, wenn die Grünen in #keiner Regierung mehr wären. Is ja egal, Hauptsache ich bin wichtig.","Die mRNA-IMpfung war ein Erfolg. Phtovoltaik kam aus der Raumfahrt und den USA. In Deutschland haben wir sie nur mit Subventionen massentauglich gemacht.\n\nIn vielen wichtigen Bereichen wie Halbleiter, Cloud-Computin..."
different_author_same_genre_same_topic,de,social_media,4,0.22170221077594154,mix_009759,mix_009200,94ff0b48edc1aaa43f47710fa1fa0fcd04a47eff6583cf237d24482600e89fec,368ee1f23f5dfe5c3c84ce6c72903d8be4d5a21973b09aeff27408ebd07c0586,117.0,114.0,1.0263157894736843,train,train,query,query,exorde,exorde,"1/X\nGuten Morgen ihr Lieben.🤗\nWie geht es euch?\nMir geht es auch gut.\nSEHR GUT!!\n\nNur Freude hier weit und breit,\nbis die Mutter vor Freude schreit.\n\n(OK. Petra lacht und lacht).\n\nAber mal etwas ganz andere...","📌 Alles das, was @nicolekohnert.bsky.social \nsagt‼️ 👏 \n\nIch habe den 🎯 D-Day-Kommentar von Frau Kohnert noch um die „emotionalen und herzergreifenden“ O-Töne von Christian Lindner ergänzt.\n\n#FDP #Lindner #DDay \n..."
same_author_same_genre_same_topic,de,social_media,5,0.9054255684737998,mix_010052,mix_010051,cd4a8702986377431fc950a6ed08e6efd68b0b3799fab21005c3efa54d03c9ab,cd4a8702986377431fc950a6ed08e6efd68b0b3799fab21005c3efa54d03c9ab,171.0,166.0,1.0301204819277108,train,train,candidate,query,exorde,exorde,"Phillip Ströbel forscht und lehrt an der Universität, pfeift mit 34 in der höchsten Eishockeyliga und bewältigt sein Pensum ohne Auto. Der Spagat ist eine Herausforderung. https://tagesanzeiger.ch/kuenstliche-intellig...","Onlinebetrüger gehen je länger, je raffinierter vor: In einem aktuellen Fall konnten sie mit Zugriff auf ein Mailkonto ein Provisionsgeschäft beeinflussen und rund 23’000 Euro ergaunern. https://tagesanzeiger.ch/cyber..."
same_author_same_genre_same_topic,de,social_media,5,0.5363357157503814,mix_010022,mix_010023,c7e832cd55ad2492001686c1b4066866012e8d9eebc22382e0498853ba322adc,c7e832cd55ad2492001686c1b4066866012e8d9eebc22382e0498853ba322adc,118.0,142.0,1.2033898305084745,train,train,candidate,query,exorde,exorde,Nano Dimension präsentiert Ataru: Ein neues Material für den DLP-3D-Druck und konzipiert für Industrieanwendungen https://3d-grenzenlos.de/magazin/zubehoer-zusatzgeraete/nano-dimension-ataru-271135153/… #3dprint #3dpr...,"Kompakte Leistung: AIE präsentiert den 40ACS Wankelmotor, gefertigt mit 3D-Druck und innovativer SPARCS-Technologie https://3d-grenzenlos.de/magazin/3d-objekte/aie-stellt-mit-40acs-einen-mini-wankelmotor-aus-dem-3d-dr..."
same_author_same_genre_same_topic,de,social_media,5,0.5247047274065584,mix_010046,mix_010047,cc94ce7b252ca0a783e0d4e2a82ac726aab97d28668c57bd79c4b9a59b4118bf,cc94ce7b252ca0a783e0d4e2a82ac726aab97d28668c57bd79c4b9a59b4118bf,116.0,95.0,1.2210526315789474,train,train,candidate,query,exorde,exorde,"Bluetooth-Lautsprecher sind die idealen Begleiter für alle, die ihre Lieblingsmusik flexibel und ohne Kabelsalat genießen wollen. Wir stellen die am besten bewerteten Modelle im Preissegment von 100 bis 200 Euro vor. ...","Smarte Heizungssteuerung leicht gemacht? Wir haben das Shelly BLU TRV ausprobiert und verraten, ob sich der Kauf des Thermostats lohnt. https://connect.de/testbericht/shelly-blu-trv-test-thermostat-heizkoerperventil-r..."
different_author_same_genre_same_topic,de,social_media,5,0.4647093455593534,mix_010052,mix_010046,cd4a8702986377431fc950a6ed08e6efd68b0b3799fab21005c3efa54d03c9ab,cc94ce7b252ca0a783e0d4e2a82ac726aab97d28668c57bd79c4b9a59b4118bf,171.0,116.0,1.4741379310344827,train,train,candidate,candidate,exorde,exorde,"Phillip Ströbel forscht und lehrt an der Universität, pfeift mit 34 in der höchsten Eishockeyliga und bewältigt sein Pensum ohne Auto. Der Spagat ist eine Herausforderung. https://tagesanzeiger.ch/kuenstliche-intellig...","Bluetooth-Lautsprecher sind die idealen Begleiter für alle, die ihre Lieblingsmusik flexibel und ohne Kabelsalat genießen wollen. Wir stellen die am besten bewerteten Modelle im Preissegment von 100 bis 200 Euro vor. ..."
different_author_same_genre_same_topic,de,social_media,5,0.46228576851366987,mix_010046,mix_010051,cc94ce7b252ca0a783e0d4e2a82ac726aab97d28668c57bd79c4b9a59b4118bf,cd4a8702986377431fc950a6ed08e6efd68b0b3799fab21005c3efa54d03c9ab,116.0,166.0,1.4310344827586208,train,train,candidate,query,exorde,exorde,"Bluetooth-Lautsprecher sind die idealen Begleiter für alle, die ihre Lieblingsmusik flexibel und ohne Kabelsalat genießen wollen. Wir stellen die am besten bewerteten Modelle im Preissegment von 100 bis 200 Euro vor. ...","Onlinebetrüger gehen je länger, je raffinierter vor: In einem aktuellen Fall konnten sie mit Zugriff auf ein Mailkonto ein Provisionsgeschäft beeinflussen und rund 23’000 Euro ergaunern. https://tagesanzeiger.ch/cyber..."
different_author_same_genre_same_topic,de,social_media,5,0.41060055701273346,mix_010052,mix_009548,cd4a8702986377431fc950a6ed08e6efd68b0b3799fab21005c3efa54d03c9ab,721347830795cff9f74d012bb28a59779197e6b0c45e0d4144ee3e79b9137935,171.0,147.0,1.163265306122449,train,train,candidate,query,exorde,exorde,"Phillip Ströbel forscht und lehrt an der Universität, pfeift mit 34 in der höchsten Eishockeyliga und bewältigt sein Pensum ohne Auto. Der Spagat ist eine Herausforderung. https://tagesanzeiger.ch/kuenstliche-intellig...","Musks Drohung, Nigel Farage mit 100 Millionen Dollar zu finanzieren, enthüllt die klaffenden Schlupflöcher, die die britische Demokratie gefährden Musk könnte Großbritanniens „colinder-artige“ Wahlgesetze umgehen, um ..."
